timestamp;strompreis_EUR_MWh;waermebedarf_MWth;grid_co2_kg_MWh;WRG1_Q_cap;WRG1_T_K;WRG2_Q_cap;WRG2_T_K;WRG3_Q_cap;WRG3_T_K;WRG4_Q_cap;WRG4_T_K;P_buy_MW;P_sell_MW;Q_dump_MWth;HP1_Q_th_MW;HP1_Pel_MW;HP1_on;HP2_Q_th_MW;HP2_Pel_MW;HP2_on;HP3_Q_th_MW;HP3_Pel_MW;HP3_on;TES_SOC_MWh;TES_charge_MW;TES_discharge_MW;HKW_Q_th_MW;HKW_fuel_MW;HKW_Pel_MW;GTOST_Q_th_MW;GTOST_fuel_MW;GTOST_Pel_MW;BMHKW_Q_th_MW;BMHKW_fuel_MW;BMHKW_Pel_MW;HWS_Q_th_MW;HWS_fuel_MW;HWW_Q_th_MW;HWW_fuel_MW;AVA_Q_th_MW;AVA_fuel_MW;P2H_Q_th_MW;P2H_Pel_MW
2023-01-01T18:00:00;55,57;90,8;212,0136389;0;307,45;0;312,05;0;308,55;0,1005227;284,95;0;0;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;0;0;0;0;0;0;0;33,725;33,725;0;0
2023-01-01T19:00:00;54,95;92,5;178,1971339;0;304,65;0;307,05;0;305,45;0,122012628;285,015;0;0;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;0;0;0;0;0;0;0;35,425;35,425;0;0
2023-01-01T20:00:00;49,23;92;129,7752763;0;304,35;0;306,95;0;305,15;0,1007025;284,95;0;0;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;0;0;0;0;0;0;0;34,925;34,925;0;0
2023-01-01T21:00:00;44,99;91,5;134,0588643;0;304,65;0;307,65;0;305,55;0,10833095;285,0125;0;0;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;0;0;0;0;0;0;0;34,425;34,425;0;0
2023-01-01T22:00:00;45,96;90,1;130,4463484;0;305,25;0;308,65;0;306,25;0,118243875;285,0125;0;0;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;0;0;0;0;0;0;0;33,025;33,025;0;0
2023-01-01T23:00:00;35;83,8;120,2870979;0;305,35;0;308,85;0;306,45;0,1179865;285,0125;0;0;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;0;0;0;0;0;0;0;26,725;26,725;0;0
2023-01-02T00:00:00;57,91;82,7;122,9842648;0;304,15;0;306,35;0;304,85;0,1032545;284,95;0;0;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;0;0;0;0;0;0;0;25,625;25,625;0;0
2023-01-02T01:00:00;51,67;85,8;127,1593563;0;303,55;0;305,55;0;304,15;0,13588472;285,0825;0;0;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;0;0;0;0;0;0;0;28,725;28,725;0;0
2023-01-02T02:00:00;52,93;89;120,6588231;0;303,55;0;305,55;0;304,15;0,106655127;284,96;0;0;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;0;0;0;0;0;0;0;31,925;31,925;0;0
2023-01-02T03:00:00;44,09;88,3;122,1745696;0;303,45;0;305,45;0;304,05;0,104344929;284,96;0;0;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;0;0;0;0;0;0;0;31,225;31,225;0;0
2023-01-02T04:00:00;50,08;95,3;125,6329399;0;303,35;0;305,25;0;303,95;0,102991644;284,96;0;0;0;0;0;0;0;0;0;0;0;0;1,815971071;30;25,34982748;0;0;0;0;0;0;0;0;0;0;0;0;0;39,95017252;39,95017252;0;0
2023-01-02T05:00:00;69,72;103,8;138,109007;0;303,35;0;305,25;0;303,95;0,125246882;285,03;0;0;0;0;0;0;0;0;0;0;0;0;0;30;28,8;0;0;0;0;0;0;0;0;0;0;0;0;0;45;45;0;0
2023-01-02T06:00:00;105,08;108,2;150,0839089;0;304,75;0;308,15;0;305,65;0,108800692;284,97;0;5,474226804;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;15;30,92783505;5,474226804;0;0;0;0;36,125;36,125;0;0
2023-01-02T07:00:00;140,64;107,2;159,7988295;0;307,55;0;312,05;0;308,15;0,127533822;285,1;0;5,474226804;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;15;30,92783505;5,474226804;0;0;0;0;35,125;35,125;0;0
2023-01-02T08:00:00;145,98;108,8;173,3921284;0;306,55;0;309,95;0;307,15;0,125971882;285,0425;0;5,474226804;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;15;30,92783505;5,474226804;0;0;0;0;36,725;36,725;0;0
2023-01-02T09:00:00;147,05;106,8;193,7268588;0;303,95;0;306,15;0;304,35;0,096019696;284,9775;0;5,474226804;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;15;30,92783505;5,474226804;0;0;0;0;34,725;34,725;0;0
2023-01-02T10:00:00;145,61;96,4;198,0838231;0;305,55;0;307,95;0;305,55;0,101803195;284,98;0;5,474226804;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;15;30,92783505;5,474226804;0;0;0;0;24,325;24,325;0;0
2023-01-02T11:00:00;143,35;91,2;190,0607149;0;305,85;0;307,55;0;305,45;0,132127799;285,11;0;5,474226804;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;15;30,92783505;5,474226804;0;0;0;0;19,125;19,125;0;0
2023-01-02T12:00:00;144,38;81,7;184,5552339;0;306,15;0;307,65;0;305,65;0,131552874;285,1775;0;5,474226804;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;15;30,92783505;5,474226804;0;0;0;0;9,625;9,625;0;0
2023-01-02T13:00:00;143,76;77,3;185,775088;0;306,85;0;309,25;0;306,95;0,138033069;285,2325;0;5,474226804;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;15;30,92783505;5,474226804;0;0;0;0;5,225;5,225;0;0
2023-01-02T14:00:00;148,2;77,1;193,8896972;0;309,65;0;313,45;0;310,85;0,110649239;285,0425;0;5,474226804;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;15;30,92783505;5,474226804;0;0;0;0;5,025;5,025;0;0
2023-01-02T15:00:00;155,34;79,5;200,9675287;0;312,45;0;315,05;0;314,75;0,106489972;285,0525;0;5,474226804;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;15;30,92783505;5,474226804;0;0;0;0;7,425;7,425;0;0
2023-01-02T16:00:00;162,89;83,5;250,5902365;0;315,85;0;316,05;0;318,15;0,1149531;285,0525;0;5,474226804;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;15;30,92783505;5,474226804;0;0;0;0;11,425;11,425;0;0
2023-01-02T17:00:00;170;85;281,8281801;0;318,95;0;317,75;0;320,65;0,113312744;285,05;0;5,474226804;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;15;30,92783505;5,474226804;0;0;0;0;12,925;12,925;0;0
2023-01-02T18:00:00;174,74;83,6;281,6596218;0;321,85;0;319,95;0;323,45;0,100739591;284,98;0;5,474226804;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;15;30,92783505;5,474226804;0;0;0;0;11,525;11,525;0;0
2023-01-02T19:00:00;164,46;86;276,3944492;0;314,35;0;307,35;0;313,75;0,102647008;284,98;0;5,474226804;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;15;30,92783505;5,474226804;0;0;0;0;13,925;13,925;0;0
2023-01-02T20:00:00;153;86,6;273,9098451;0;319,35;0;312,95;0;319,75;0,093406564;284,98;0;5,474226804;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;15;30,92783505;5,474226804;0;0;0;0;14,525;14,525;0;0
2023-01-02T21:00:00;141,67;84,2;287,7470765;0;318,65;0;312,45;0;318,95;0,110232857;285,05;0;5,474226804;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;15;30,92783505;5,474226804;0;0;0;0;12,125;12,125;0;0
2023-01-02T22:00:00;134,91;79,2;317,5827824;0;318,45;0;312,05;0;318,75;0,086332536;284,925;0;5,474226804;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;15;30,92783505;5,474226804;0;0;0;0;7,125;7,125;0;0
2023-01-02T23:00:00;124,22;74,6;317,3911518;0;320,15;0;315,05;0;320,85;0,099861471;285,0525;0;5,474226804;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;15;30,92783505;5,474226804;0;0;0;0;2,525;2,525;0;0
2023-01-03T00:00:00;130,01;72;353,2204887;0;314,35;0;307,75;0;314,25;0,111961025;285,0525;0;5,474226804;0;0;0;0;0;0;0;0;0;0;0,078947368;30;27;0;0;0;0;0;0;15;30,92783505;5,474226804;0;0;0;0;0;0;0;0
2023-01-03T01:00:00;120;71,1;310,2919368;0;318,05;0;312,65;0;318,35;0,094732038;284,99;0;5,474226804;0;0;0;0;0;0;0;0;0;0;1,105255263;30;26,1;0;0;0;0;0;0;15;30,92783505;5,474226804;0;0;0;0;0;0;0;0
2023-01-03T02:00:00;118,76;73,2;292,7466266;0;318,95;0;313,85;0;319,45;0,0972486;284,99;0;5,474226804;0;0;0;0;0;0;0;0;0;0;0;30;28,1248875;0;0;0;0;0;0;15;30,92783505;5,474226804;0;0;0;0;0,075112499;0,075112499;0;0
2023-01-03T03:00:00;115;76,3;273,5516038;0;319,45;0;313,65;0;319,25;0,109537031;285,0525;0;5,474226804;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;15;30,92783505;5,474226804;0;0;0;0;4,225;4,225;0;0
2023-01-03T04:00:00;113,63;84,9;310,0227276;0;321,95;0;316,55;0;321,25;0,101785534;285,0525;0;5,474226804;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;15;30,92783505;5,474226804;0;0;0;0;12,825;12,825;0;0
2023-01-03T05:00:00;116,27;95;338,9586502;0;323,35;0;318,45;0;320,55;0,09835263;284,99;0;5,474226804;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;15;30,92783505;5,474226804;0;0;0;0;22,925;22,925;0;0
2023-01-03T06:00:00;138,92;104,1;374,3307738;0;329,25;0;321,05;0;325,65;0,094838526;284,99;0;5,474226804;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;15;30,92783505;5,474226804;0;0;0;0;32,025;32,025;0;0
2023-01-03T07:00:00;159,92;104,2;394,2036207;0;326,25;0;316,55;0;323,85;0,097271742;285,0525;0;5,474226804;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;15;30,92783505;5,474226804;0;0;0;0;32,125;32,125;0;0
2023-01-03T08:00:00;169,17;104,9;411,3327963;0;329,45;0;324,15;0;328,65;0,254425156;285,4739736;0;5,474226804;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;15;30,92783505;5,474226804;0;0;0;0;32,825;32,825;0;0
2023-01-03T09:00:00;171,18;106,6;394,893987;0;327,85;0;327,55;0;329,75;0,101999264;285,1225;0;5,474226804;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;15;30,92783505;5,474226804;0;0;0;0;34,525;34,525;0;0
2023-01-03T10:00:00;168,57;105;391,4871215;0;327,65;0;327,55;0;329,45;0,23716774;285,3485197;0;5,474226804;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;15;30,92783505;5,474226804;0;0;0;0;32,925;32,925;0;0
2023-01-03T11:00:00;169,49;99,4;371,211572;0;328,35;0;329,95;0;331,15;0,08481456;284,99;0;5,474226804;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;15;30,92783505;5,474226804;0;0;0;0;27,325;27,325;0;0
2023-01-03T12:00:00;164,5;96,2;374,6363001;0;328,45;0;329,95;0;330,25;0,082764811;284,9975;0;5,474226804;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;15;30,92783505;5,474226804;0;0;0;0;24,125;24,125;0;0
2023-01-03T13:00:00;160,91;96,5;385,3834607;0;327,45;0;328,55;0;328,55;0,10167632;285,0625;0;5,474226804;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;15;30,92783505;5,474226804;0;0;0;0;24,425;24,425;0;0
2023-01-03T14:00:00;163,06;95,1;392,5186887;0;327,45;0;327,65;0;328,15;0,08179479;285;0;5,474226804;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;15;30,92783505;5,474226804;0;0;0;0;23,025;23,025;0;0
2023-01-03T15:00:00;167,73;94,5;392,4749892;0;328,25;0;329,25;0;329,55;0,054693565;284,8125;0;5,474226804;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;15;30,92783505;5,474226804;0;0;0;0;22,425;22,425;0;0
2023-01-03T16:00:00;166,61;96,4;402,4273456;0;328,45;0;329,45;0;330,05;0,058691621;284,8075;0;5,474226804;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;15;30,92783505;5,474226804;0;0;0;0;24,325;24,325;0;0
2023-01-03T17:00:00;170,72;96,7;398,3803039;0;328,55;0;329,65;0;330,15;0,06015528;284,805;0;5,474226804;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;15;30,92783505;5,474226804;0;0;0;0;24,625;24,625;0;0
2023-01-03T18:00:00;168,93;95;389,1465299;0;328,45;0;329,55;0;330,05;0,0833837;284,9375;0;5,474226804;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;15;30,92783505;5,474226804;0;0;0;0;22,925;22,925;0;0
2023-01-03T19:00:00;160,99;94,1;404,0692608;0;328,45;0;329,35;0;329,85;0,09928411;285,0625;0;5,474226804;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;15;30,92783505;5,474226804;0;0;0;0;22,025;22,025;0;0
2023-01-03T20:00:00;149,62;90;354,4492101;0;328,65;0;329,75;0;330,35;0,102564445;285,0625;0;5,474226804;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;15;30,92783505;5,474226804;0;0;0;0;17,925;17,925;0;0
2023-01-03T21:00:00;130,99;88,6;315,1507473;0;329,15;0;330,05;0;330,35;0,097756419;285,075;0;5,474226804;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;15;30,92783505;5,474226804;0;0;0;0;16,525;16,525;0;0
2023-01-03T22:00:00;114,27;81,2;327,097154;0;329,05;0;329,85;0;330,25;0,081600606;284,95;0;5,474226804;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;15;30,92783505;5,474226804;0;0;0;0;9,125;9,125;0;0
2023-01-03T23:00:00;93,66;76,8;315,3940218;0;329,25;0;329,75;0;330,45;0,085457896;284,9575;0;5,474226804;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;15;30,92783505;5,474226804;0;0;0;0;4,725;4,725;0;0
2023-01-04T00:00:00;80,89;73,6;303,4953037;0;328,95;0;329,25;0;329,95;0,074649016;284,9;0;0;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;0;0;0;0;0;0;0;16,525;16,525;0;0
2023-01-04T01:00:00;70,67;74,8;306,736851;0;328,95;0;329,65;0;330,25;0,071436802;284,905;0;0;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;0;0;0;0;0;0;0;17,725;17,725;0;0
2023-01-04T02:00:00;40;74,1;296,2690353;0;328,45;0;329,35;0;329,65;0,058120524;284,78;0;0;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;0;0;0;0;0;0;0;17,025;17,025;0;0
2023-01-04T03:00:00;8,68;75,5;276,7104998;0;327,05;0;327,85;0;328,55;0,064944862;284,8425;0;0;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;0;0;0;0;0;0;0;18,425;18,425;0;0
2023-01-04T04:00:00;0,85;86,9;289,1937051;0;327,05;0;327,65;0;328,25;0,077859316;284,9;0;0;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;0;0;0;0;0;0;0;29,825;29,825;0;0
2023-01-04T05:00:00;11,02;94,2;315,2364518;0;327,05;0;327,15;0;327,95;0,080287138;284,9025;0;0;0;0;0;0;0;0;0;0;0;0;0,737889743;30;26,37400474;0;0;0;0;0;0;0;0;0;0;0;0;0;37,82599526;37,82599526;0;0
2023-01-04T06:00:00;61,02;98,7;334,7293737;0;326,95;0;327,35;0;328,05;0,067765924;284,8425;0;0;0;0;0;0;0;0;0;0;0;0;4,290447533;30;23,7;0;0;0;0;0;0;0;0;0;0;0;0;0;45;45;0;0
2023-01-04T07:00:00;79,2;102,2;380,192477;0;326,95;0;327,45;0;328,05;0,090740478;284,9675;0;0;0;0;0;0;0;0;0;0;0;0;4,158439541;30;27,2;0;0;0;0;0;0;0;0;0;0;0;0;0;45;45;0;0
2023-01-04T08:00:00;84,2;104,8;381,717601;0;327,05;0;327,75;0;328,25;0,066484095;284,8475;0;0;0;0;0;0;0;0;0;0;0;0;1,289602644;30;29,8;0;0;0;0;0;0;0;0;0;0;0;0;0;45;45;0;0
2023-01-04T09:00:00;83,32;103,3;347,3175469;0;325,85;0;325,65;0;326,65;0,113942247;285,15;0;0;0;0;0;0;0;0;0;0;0;0;0;30;28,3;0;0;0;0;0;0;0;0;0;0;0;0;0;45;45;0;0
2023-01-04T10:00:00;70,07;94,9;344,6789823;0;326,65;0;326,55;0;327,75;0,150674227;285,505;0;0;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;0;0;0;0;0;0;0;37,825;37,825;0;0
2023-01-04T11:00:00;79,74;90,5;316,5669023;0;327,15;0;326,85;0;327,75;0,253326774;286,11;0;0;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;0;0;0;0;0;0;0;33,425;33,425;0;0
2023-01-04T12:00:00;80,89;81,5;275,5089434;0;327,55;0;327,65;0;328,05;0,302888673;286,3175;0;0;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;0;0;0;0;0;0;0;24,425;24,425;0;0
2023-01-04T13:00:00;79,72;75;257,8733985;0;327,65;0;327,95;0;328,35;0,172893853;285,4575;0;0;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;0;0;0;0;0;0;0;17,925;17,925;0;0
2023-01-04T14:00:00;80,22;78,3;261,9606974;0;328,45;0;329,25;0;329,65;0,265471742;286,085;0;0;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;0;0;0;0;0;0;0;21,225;21,225;0;0
2023-01-04T15:00:00;79,74;88,2;323,1959507;0;328,25;0;329,35;0;330,05;0,221358131;285,745;0;0;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;0;0;0;0;0;0;0;31,125;31,125;0;0
2023-01-04T16:00:00;80,82;94,9;394,1630077;0;327,95;0;328,85;0;330,05;0,127823474;285,2325;0;0;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;0;0;0;0;0;0;0;37,825;37,825;0;0
2023-01-04T17:00:00;86,16;94,5;379,9829189;0;327,85;0;328,65;0;329,85;0,272863233;286,035;0;5,474226804;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;15;30,92783505;5,474226804;0;0;0;0;22,425;22,425;0;0
2023-01-04T18:00:00;72,28;94,6;383,4849309;0;327,25;0;321,25;0;326,15;0,168184891;285,4575;0;0;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;0;0;0;0;0;0;0;37,525;37,525;0;0
2023-01-04T19:00:00;66,61;97,6;381,0732582;0;328,05;0;322,95;0;328,85;0,15992572;285,375;0;0;0;0;0;0;0;0;0;0;0;0;0;30;27,075;0;0;0;0;0;0;0;0;0;0;0;0;0;40,525;40,525;0;0
2023-01-04T20:00:00;43,2;93,6;381,5368823;0;325,45;0;318,85;0;325,25;0,173821679;285,4675;0;0;0;0;0;0;0;0;0;0;0;0;5,692147459;30;21,66745991;0;0;0;0;0;0;0;0;0;0;0;0;0;41,93254009;41,93254009;0;0
2023-01-04T21:00:00;31,25;96,7;371,0351711;0;327,35;0;321,95;0;326,35;0,167901474;285,4425;0;0;0;0;0;0;0;0;0;0;0;0;11,34947298;30;21,7;0;0;0;0;0;0;0;0;0;0;0;0;0;45;45;0;0
2023-01-04T22:00:00;34,96;94,9;346,6555691;0;325,15;0;325,55;0;327,85;0,117340496;285,1875;0;0;0;0;0;0;0;0;0;0;0;0;18,90096961;30;19,9;0;0;0;0;0;0;0;0;0;0;0;0;0;45;45;0;0
2023-01-04T23:00:00;9,09;90,8;384,0441868;0;326,85;0;326,55;0;327,75;0,271697607;286,005;0;0;0;0;0;0;0;0;0;0;0;0;30,76750057;30;15,8;0;0;0;0;0;0;0;0;0;0;0;0;0;45;45;0;0
2023-01-05T00:00:00;0,05;85,3;405,8248264;0;327,15;0;326,55;0;328,15;0,174952302;285,4675;0;0;0;0;0;0;0;0;0;0;0;0;48,42231855;30;10,3;0;0;0;0;0;0;0;0;0;0;0;0;0;45;45;0;0
2023-01-05T01:00:00;0,07;89,4;385,5036953;0;324,05;0;325,15;0;326,55;0,221444493;285,675;0;0;0;0;0;0;0;0;0;0;0;0;61,75958159;30;14,4;0;0;0;0;0;0;0;0;0;0;0;0;0;45;45;0;0
2023-01-05T02:00:00;0,07;94,4;382,4245678;0;329,65;0;324,45;0;326,85;0,201537356;285,5675;0;0;0;0;0;0;0;0;0;0;0;0;69,832353;30;19,4;0;0;0;0;0;0;0;0;0;0;0;0;0;45;45;0;0
